reviewId,userName,content,score,thumbsUpCount,reviewCreatedVersion,at
490da40f-727a-44ba-be40-2886724c3b58,A Google user,Give me followers I request you,5,0,348.0.0.46.105,2024-10-13 07:59:43
81a282c2-2b4d-4291-82c3-3482c1c14293,A Google user,Nice,5,0,347.3.0.41.103,2024-10-13 07:59:34
3e9b9476-3aa8-46f7-86f0-a4a916b5cd9f,A Google user,Better experience 😉,4,0,352.1.0.41.100,2024-10-13 07:59:22
f1417903-9ecc-42bb-b638-365478739e1a,A Google user,No good slow,3,0,333.0.0.42.91,2024-10-13 07:59:07
9509ea3a-a722-4e50-9905-9a2f3cceb227,A Google user,🤟😎📸😜,5,0,351.0.0.41.106,2024-10-13 07:58:55
eea7f618-afed-400d-a112-b148e672ff39,A Google user,Nice Instagram Free fire Max Game Video 🥀,5,0,351.1.0.42.106,2024-10-13 07:58:00
18f04745-a88f-4dc4-8c0a-e705e9d319e2,A Google user,good,5,0,352.1.0.41.100,2024-10-13 07:56:57
99ed98b1-2b14-4222-b5f6-c814eb510493,A Google user,Incredible 😍,5,0,352.1.0.41.100,2024-10-13 07:56:11
645810fa-72c5-4aff-bc74-af769a279cf3,A Google user,Wow 👌 👏 😍,5,0,344.1.0.42.92,2024-10-13 07:55:40
2185e183-4363-48b4-a89b-b16616cd349d,A Google user,ZERO CUSTOMER SUPPORT. If your account gets banned because of people falsely mass reporting or there's people bothering you or something happens that requires some sort of customer support then you're out of luck. All they have is AI that doesn't help you and an automated system that's completely broken or bias. Not to mention the random glitches you'll have on your account. Not being able to share posts to my story is one of glitches I've been dealing with.,1,0,352.1.0.41.100,2024-10-13 07:54:55
8276b3ef-715e-4373-8ad1-014dfe16f23f,A Google user,"I used to give full stars but now a days I'm not able to like any of the posts, please resolve my problem",5,0,350.1.0.46.93,2024-10-13 07:54:47
07a8ccb8-8e6e-4ec7-a4a6-d47dac3392ee,A Google user,Op,5,0,350.1.0.46.93,2024-10-13 07:54:17
34ee3f80-7e56-4d0d-9df7-5f1c6b381b53,A Google user,Great.,5,0,352.1.0.41.100,2024-10-13 07:54:09
3064d1ef-23af-44d5-aa22-3fc65e75f09f,A Google user,Unable to update,1,0,320.0.0.42.101,2024-10-13 07:53:18
deb620b2-cf17-4159-98e4-4042bd9e502b,A Google user,Good expressive,5,0,327.2.0.50.93,2024-10-13 07:53:11
745e3a07-12dd-4aeb-8353-912461b87f09,A Google user,Mast,5,0,352.1.0.41.100,2024-10-13 07:53:09
74aca101-60be-4465-ae35-a1c5756f2f9e,A Google user,It is good,4,0,352.1.0.41.100,2024-10-13 07:51:24
8ef83aa1-a1f7-4c94-a1c4-c41440f95646,A Google user,Guy,5,0,352.1.0.41.100,2024-10-13 07:51:16
80521a12-6a5c-4318-8237-2a6c5fc8d5df,A Google user,Nice,5,0,352.1.0.41.100,2024-10-13 07:51:14
a7bdd6f2-214c-4fd2-88de-80bdd2537340,A Google user,Nice,5,0,352.1.0.41.100,2024-10-13 07:51:03
5ec15607-f072-4d1d-8078-77b1a0cadf25,A Google user,I think it's good and fun,5,0,352.1.0.41.100,2024-10-13 07:50:54
8788bbf8-1ca1-4d5b-b5d3-4c067d9c1491,A Google user,Good,5,0,164.0.0.46.123,2024-10-13 07:50:46
4b8be34e-c93c-4861-babd-f707581f7a78,A Google user,Always instgram is good,5,0,351.1.0.42.106,2024-10-13 07:50:25
bb86b400-afae-4507-997f-fc26ae2f8ba8,A Google user,Nice 👍,5,0,351.1.0.42.106,2024-10-13 07:50:22
97deb7ce-06cd-4284-9a53-d6f14799e0a1,A Google user,Super... Duper And lajabab,5,0,351.1.0.42.106,2024-10-13 07:50:06
d385f800-78c0-4add-8860-00835ddf6555,A Google user,👍,1,0,352.1.0.41.100,2024-10-13 07:50:00
37fc5f95-384c-4dd7-a828-41af375653a5,A Google user,Ankit yadav 7171,1,0,352.1.0.41.100,2024-10-13 07:49:49
aaafc2b4-987a-4e8b-a348-51c0ccbff61f,A Google user,i dont have my notes but overall good app,5,0,350.1.0.46.93,2024-10-13 07:49:46
cefa100e-d8f3-4178-a9d8-cdc16d6463eb,A Google user,Nice,5,0,352.1.0.41.100,2024-10-13 07:49:45
4222f37d-e2cb-4b98-bb60-0af2000973e7,A Google user,Pappkumar,2,0,351.1.0.42.106,2024-10-13 07:47:06
c0773453-a350-4a45-8470-44be9f9e96d9,A Google user,very nice 🙂🙂,5,0,352.1.0.41.100,2024-10-13 07:46:57
b138d91c-1a07-45e4-b59b-b944e7f1cd90,A Google user,love,5,0,339.0.0.30.105,2024-10-13 07:46:56
0152dcf8-6522-4fa8-8040-06308c04707b,A Google user,"Welcome to Gboard clipboard, any text that you copy will be saved here.... Nice to Instagram",5,0,351.1.0.42.106,2024-10-13 07:46:45
e3ddb277-b682-4dc0-bb45-fa5876997685,A Google user,IPhone story please update iPhone story,5,0,345.0.0.48.95,2024-10-13 07:45:44
4148bb10-fe78-411e-9908-3ef8b99f5f0d,A Google user,Good,5,0,351.1.0.42.106,2024-10-13 07:45:24
651a1747-63ba-43a6-86a2-0de70329f221,A Google user,Very good,5,0,352.1.0.41.100,2024-10-13 07:45:10
ff8401bf-eb2d-4209-8624-ffb9d33dba40,A Google user,Monjil malahar,5,0,352.1.0.41.100,2024-10-13 07:45:06
e963fc73-77b9-4b33-81d8-9df52b9ceeca,A Google user,Nice app,5,0,351.1.0.42.106,2024-10-13 07:44:56
805f2b2b-99a1-449d-a972-e48c92f834a2,A Google user,Jalaluddinshaikh,5,0,351.1.0.42.106,2024-10-13 07:44:52
53ae5c93-e0f9-4fff-a6f0-76954bc8172b,A Google user,It's best app for business,5,0,345.0.0.48.95,2024-10-13 07:44:39
9d56e260-669a-4d8b-8a31-ab77c7309b84,A Google user,So exciting Ang,5,0,351.0.0.41.106,2024-10-13 07:43:29
458b5c32-7b1c-478c-b7c8-f1db0a2c9cb5,A Google user,Good,5,0,297.0.0.33.109,2024-10-13 07:42:32
e318d79e-7e12-4075-a6f9-b9e16035b695,A Google user,"I love the app,it works for me perfectly",5,0,351.0.0.41.106,2024-10-13 07:41:29
975d2ca8-0831-427c-a003-d78bb976d4c6,A Google user,Nice app,5,0,352.1.0.41.100,2024-10-13 07:40:24
a9f3aada-7527-4196-b56e-6e28961c2d52,A Google user,Good,5,0,352.1.0.41.100,2024-10-13 07:40:20
16e7aa5f-f41c-40a9-893e-826872de2471,A Google user,I seen beautiful reel that cannot seen mee anyone on app and funny reels,5,0,335.0.0.39.93,2024-10-13 07:39:54
9dcfc421-e78d-4b3e-9472-93e8c670419d,A Google user,This app is the best app for social media,5,0,352.1.0.41.100,2024-10-13 07:39:48
9b4ddc1b-21a1-4ece-adc0-01abc6077585,A Google user,Wasim,1,0,352.1.0.41.100,2024-10-13 07:37:42
d222a61a-e330-411e-a1f0-0c2880795319,A Google user,just trying,5,0,278.0.0.22.117,2024-10-13 07:37:06
12e1611a-c03a-4023-9319-c392738c6d0f,A Google user,I like it,5,0,309.0.0.40.113,2024-10-13 07:37:02
0ff0a20e-ff42-4ed9-8093-c211c98c4c7f,A Google user,Waoo,5,0,274.0.0.26.90,2024-10-13 07:36:55
fa545017-41ca-4b83-a880-a43bba90ab86,A Google user,I like it soo much,2,0,352.1.0.41.100,2024-10-13 07:36:54
ebc11e16-6ccc-4ec7-bff0-ef22da5bfbf2,A Google user,My experience is awesome Am a small scale business man which Instagram made me hope and confidence to this business..this is a great platform for exploring my business.. thanks Instagram,5,0,352.1.0.41.100,2024-10-13 07:36:35
9a8652a3-7f90-4edd-8678-58831fe9d99f,A Google user,Ok,5,0,351.1.0.42.106,2024-10-13 07:35:23
1b8ef5b7-6b05-491c-805a-29536ce31561,A Google user,Sahil,5,0,352.1.0.41.100,2024-10-13 07:35:19
496fd43d-9f81-447d-b3b1-d2c8a1d403cf,A Google user,"Reverse the last update. I've been unable to access my bookmarked content. It literally shuts down the app each time. Not cool or acceptable. Please fix it. Haven't played around with other features yet, so there could be more bugs",1,0,352.1.0.41.100,2024-10-13 07:35:04
a789db06-9931-407e-bf7a-40776eda0d48,A Google user,Bda mst h 😉,5,0,343.0.0.33.101,2024-10-13 07:34:41
f2841e64-18bd-4d05-a815-efc354904bcc,A Google user,Ok,5,0,351.1.0.42.106,2024-10-13 07:34:21
70b22975-ee3e-4dc2-9130-05e9b3350929,A Google user,"I like Instagram, but lately, I'm getting this ridiculous 'We suspect automated behaviour......' nonsense. I get threatened with having my account wiped every time I use it. This is not nearly as good as it used to be. I hardly use Instagram now.",2,0,352.1.0.41.100,2024-10-13 07:34:11
f7ae9351-4cc7-4722-894d-541002ac25bc,A Google user,It's crashing,1,0,352.1.0.41.100,2024-10-13 07:33:55
1d33ad4c-af7f-44da-ab52-908e2731158e,A Google user,Super,4,0,341.0.0.45.100,2024-10-13 07:33:48
5e9ae0c7-8ea6-45aa-b7e1-203a9130020e,A Google user,More cool to use,5,0,351.0.0.41.106,2024-10-13 07:33:41
414c976e-b9b9-45c2-b832-922e366a3dc2,A Google user,Better than other,4,0,352.1.0.41.100,2024-10-13 07:33:04
cbfb693d-c022-4bda-8b67-7475425106c0,A Google user,Jay shree ram 🚩🚩🚩🚩💪🚩🚩🚩🚩💪🚩💪💪🚩🚩🚩🚩💪🚩🚩,5,0,352.1.0.41.100,2024-10-13 07:32:14
307f929e-c55b-46a1-af12-2b0599f3e649,A Google user,Very good 👍🏻,4,0,351.0.0.41.106,2024-10-13 07:32:09
8e6a3125-57b7-4c0e-86df-82360bcd2a66,A Google user,It's a very good,5,0,351.0.0.41.106,2024-10-13 07:31:53
89396b5d-0755-4ade-8e1f-340d3c13b295,A Google user,Brilliant,5,0,352.1.0.41.100,2024-10-13 07:31:29
5a0d9a86-2230-49e1-a073-983a6bc41656,A Google user,It's wonderful,5,0,351.1.0.42.106,2024-10-13 07:30:40
18be04db-e8fc-40db-9d38-d02e9daf5366,A Google user,Nice,4,0,352.1.0.41.100,2024-10-13 07:30:18
6b115434-2403-4ff5-923c-7eb4157c16c1,A Google user,Awesome,4,0,348.0.0.46.105,2024-10-13 07:30:02
974dfb45-a484-4d5f-bfae-ae66d987f5a4,A Google user,👣,1,0,351.1.0.42.106,2024-10-13 07:28:38
fa21b883-7833-4956-a9f8-fafe293d6a33,A Google user,Khatam,1,0,352.1.0.41.100,2024-10-13 07:27:30
edd21f73-4b9c-4a5f-a3c4-9cff1f815d6b,A Google user,Good,5,0,278.0.0.22.117,2024-10-13 07:27:00
d6101edc-f7c1-4683-9258-f23b6699cf93,A Google user,Nice,5,0,349.3.0.42.104,2024-10-13 07:25:55
b3752dfc-e34b-4d33-82e9-3f80f9f09cb0,A Google user,Good,5,0,352.1.0.41.100,2024-10-13 07:25:46
5cc198ae-f2d4-43d3-b75c-22d17bd6d8e8,A Google user,I need Instagram customer support because numerous fake accounts on the platform pose a significant threat to users' safety and security.,1,0,352.1.0.41.100,2024-10-13 07:25:36
6e0bd9ca-971d-4020-b002-6ea818171590,A Google user,vvavavuapekoe u,2,0,351.1.0.42.106,2024-10-13 07:25:35
48ed646d-b5f5-468e-a0f2-4a285a174409,A Google user,Oop,5,0,278.0.0.22.117,2024-10-13 07:25:09
1a4529c1-208b-49ed-904d-ec05b063c86f,A Google user,This app is too good to help on making new online frnds,5,0,351.1.0.42.106,2024-10-13 07:24:45
6aff0b2a-68ce-4ac7-8550-b227891f4e04,A Google user,I Love this app and it's features,5,0,351.0.0.41.106,2024-10-13 07:24:35
98f7d051-333d-4e1e-8ba3-adfc19f53285,A Google user,So nice app I get my happiness on this to see some funny reel,5,0,351.0.0.41.106,2024-10-13 07:23:38
f469cc29-f51a-4922-bd5d-abf11ba22645,A Google user,I don't know why but all of a sudden i found that some of my archive stories are missing.,2,0,346.0.0.45.104,2024-10-13 07:22:58
1b5bb917-055e-4705-95f2-66973a84e47e,A Google user,Excellent,5,0,352.1.0.41.100,2024-10-13 07:22:51
c9f21f77-93a8-4463-8df3-a9c1b77369fa,A Google user,This app is a fantastic my favourite।।।।,5,0,352.1.0.41.100,2024-10-13 07:22:33
caf88dc9-fa87-42b7-9b62-e60e347e134f,A Google user,Third class audio call experienced.. 😡😡😡,2,0,351.1.0.42.106,2024-10-13 07:22:20
6ed2ace6-4209-4550-a43d-e6bea21ff7e0,A Google user,My instagram is not working properly wth is going on????,1,0,352.1.0.41.100,2024-10-13 07:21:32
2473c198-b4f9-4f51-9c3b-8027f682db07,A Google user,Nice,5,0,352.1.0.41.100,2024-10-13 07:21:27
a177409d-0f7e-4be5-9954-497d2db8c200,A Google user,Nice,5,0,351.0.0.41.106,2024-10-13 07:20:09
25b928a1-2346-4710-8145-402cdc664f91,A Google user,Best app,4,0,351.0.0.41.106,2024-10-13 07:20:05
b9c37edc-3cc3-497c-8245-437c87159f5e,A Google user,Best,5,0,352.1.0.41.100,2024-10-13 07:19:43
2a5818e4-a6fc-4cbd-9dee-20458154c4b7,A Google user,Super,5,0,350.1.0.46.93,2024-10-13 07:19:42
7d68ec7b-d89a-4c2b-8693-1e5a9c74a963,A Google user,Super,5,0,351.1.0.42.106,2024-10-13 07:17:27
21103d6f-74ac-474f-a115-769b8fb6d6a2,A Google user,Pretty good,4,0,352.1.0.41.100,2024-10-13 07:16:38
7d171d14-cafd-4e4d-a17a-3e1f77ea3944,A Google user,Amazing,5,0,278.0.0.22.117,2024-10-13 07:15:57
7c404b04-ff00-452c-8e36-cbdb255baa3b,A Google user,This is so prety and its can get out our talented tis apps a best social media,5,0,352.1.0.41.100,2024-10-13 07:15:57
46601a2d-618c-4d8c-9907-0b50830ac478,A Google user,Good 😊,5,0,351.1.0.42.106,2024-10-13 07:13:23
9fb6cb66-4286-48dc-8a6a-bb12f519b1d8,A Google user,This is very good😊👍🏻,5,0,352.1.0.41.100,2024-10-13 07:13:06
48c9203e-b1ab-4202-bf60-6fc0e3006990,A Google user,"It a really nice app with great experience, am rating it three star cause of their new security method, I have open about close to ten ig accounts but all keep getting suspended, which is kinda fustrating . They should reduce the rate at which they suspend accounts.",3,0,351.1.0.42.106,2024-10-13 07:11:57
53e9fef2-a4f2-4eb5-a4ec-2fd459d0c174,A Google user,🤢🤮🤮,1,0,352.1.0.41.100,2024-10-13 07:11:26
9f7cbf78-4060-45c4-bdcb-6c9b503da1c6,A Google user,"Photo corrupt when i trying to upload photo, restart the apps will see the photo back to normal on instagram, but the same photo saved in phone is corrupt. Xperia 1 Vi",1,0,352.1.0.41.100,2024-10-13 07:11:20
4dcd72d9-29f1-4214-b13b-0c77fa835eb9,A Google user,It's good to explore world talents.,5,0,350.1.0.46.93,2024-10-13 07:11:15
d0f34fa8-c730-4049-ba9c-a650cc89e089,A Google user,Good,5,0,351.1.0.42.106,2024-10-13 07:11:01
313aead0-7d5d-4203-bf18-a309e423a1e7,A Google user,My saved items are not opening,5,0,352.1.0.41.100,2024-10-13 07:10:57
c0ba7b35-99fc-4e3e-b2fa-4cd5f41f063b,A Google user,Good,5,0,351.1.0.42.106,2024-10-13 07:10:32
9b9a28e9-a2b2-4ab4-b259-c06766eba155,A Google user,Very nice,5,0,348.0.0.46.105,2024-10-13 07:10:28
a110ce20-86d4-4dae-ba2e-a102771bddb9,A Google user,good,4,0,351.1.0.42.106,2024-10-13 07:10:17
ff308554-6469-4022-95e1-36bd795d5b6a,A Google user,Best aap in tha world,5,0,350.1.0.46.93,2024-10-13 07:08:49
4c409842-2d62-46a9-a68d-f4e650dbcbb9,A Google user,Service acchi nhi h...😑,1,0,351.1.0.42.106,2024-10-13 07:08:30
11ccecab-9f47-4c26-9cba-45cdcf974c02,A Google user,Mind free,4,0,351.1.0.42.106,2024-10-13 07:06:04
ad79425f-b021-4dcd-b0e3-e1cc700df65b,A Google user,Superb 🤗♥️♥️,5,0,352.1.0.41.100,2024-10-13 07:05:47
dbce473d-dafe-4d32-b086-d6c123981b1a,A Google user,Kya tum meri dost ke subscriber kara sakti hun,5,0,350.1.0.46.93,2024-10-13 07:05:41
2fec147a-da04-4762-a156-7d6f354ec4d3,A Google user,Instragram is good but i can t follow more than 100 that the problem of Instagram plese clar that problem Instagram that is my request,5,0,346.1.0.46.104,2024-10-13 07:05:13
1cc7d46f-cb58-401b-b147-06f772c10c92,A Google user,PLEASE ADD A FEATURE TO REMOVE OR CHANGE MUSIC IN POSTS THAT HAVE BEEN UPLOADED ON FEED !!,5,0,351.0.0.41.106,2024-10-13 07:05:10
10b6a99d-5e47-436a-bb63-00235d2f7b94,A Google user,"add topic option is not showing ,when i upload reel, thats why not archive views",3,0,352.1.0.41.100,2024-10-13 07:05:09
2fa9263f-17b6-421d-aa57-0cb551b8270d,A Google user,Cool 😎 it's amazing ............,5,0,352.1.0.41.100,2024-10-13 07:04:30
99e89c31-a7b2-42ea-99b0-1b1fba86d6ad,A Google user,Worst application for those who have forgotten there password it says link has been sent you will not receive any link,1,0,352.1.0.41.100,2024-10-13 07:04:27
155cb130-f61d-4b0a-ae41-112bf8d9274d,A Google user,"For the last couple of months, I can be scrolling through Instagram and randomly get logged out. When I sign in again, I could be scrolling for 2 hours or 2 minutes and it will randomly log me out again. Another issue is that I have to constantly verify that I'm not a bot by doing those stupid captcha verifications. It's so annoying. Tonight alone I've been logged out five times within 5 minutes.",1,166,352.1.0.41.100,2024-10-13 07:04:00
6045188d-702c-42cc-8f55-5a739e71887f,A Google user,good,5,0,341.0.0.45.100,2024-10-13 07:03:38
2923446c-96ae-4833-99f7-39f6486e8c50,A Google user,It was working fine till last week however since last two days it is not opning as system showing that it has lots of bugs.,1,0,352.1.0.41.100,2024-10-13 07:03:13
088f8d87-c7a7-4221-8d47-b52049a5b7ac,A Google user,Great,5,0,351.1.0.42.106,2024-10-13 07:03:06
a107763d-c269-412e-b0df-2dbeb451d962,A Google user,Best app,5,0,351.1.0.42.106,2024-10-13 07:02:20
d1540d7f-c421-4444-9f1d-3aa0a781aec7,A Google user,I love you insta,5,0,351.1.0.42.106,2024-10-13 07:01:57
3788da1a-ab34-486c-b469-4a5b6140c0bb,A Google user,"suddenly after 6 years of using it ,my number of posts are glitching ( it shows I have 31 while I have none ). instagram fix this !",2,0,352.1.0.41.100,2024-10-13 07:01:50
ed1f61cc-ac4e-4f2c-8648-26faa89b2ce3,A Google user,Nice,5,0,351.0.0.41.106,2024-10-13 07:01:42
f877a0c2-2d32-45a4-8354-58f034b10edc,A Google user,Good app 👌,5,0,305.0.0.34.110,2024-10-13 07:01:42
2498fa99-09f5-4d2f-8ed8-b6a845c963df,A Google user,Very very best apply 💯 👍,5,0,278.0.0.22.117,2024-10-13 07:00:22
5817b557-f275-4eba-833d-7780c20ac082,A Google user,Crucial,4,0,210.0.0.28.71,2024-10-13 07:00:14
c7650135-9a76-4682-a844-3bd75c8d1682,A Google user,Good for business,5,0,350.1.0.46.93,2024-10-13 06:59:50
989389f6-c473-4b86-96cc-6ea9d07cab31,A Google user,Good,5,0,352.1.0.41.100,2024-10-13 06:59:16
5c4c814b-1f22-4973-94c0-0887050c2c74,A Google user,Best appp,5,0,351.0.0.41.106,2024-10-13 06:59:03
ba1a6720-12ac-4066-9af0-823e2f1d6f6d,A Google user,Bring back (change) the old video call format This new format is not more convenient,5,0,352.1.0.41.100,2024-10-13 06:58:32
1d7861d0-7be1-4746-80e0-dc5bf9fc1696,A Google user,Rajveer Singh,5,0,349.3.0.42.104,2024-10-13 06:58:20
b17be322-e17a-41eb-9e73-4ee68d44c269,A Google user,Op jaan,2,0,352.1.0.41.100,2024-10-13 06:58:17
f10e8811-5059-4bcb-a847-1875cf256b20,A Google user,Covering wide options 😍,4,0,351.1.0.42.106,2024-10-13 06:57:58
04dde0c1-aa04-4c6a-87a1-3a10b744d8b0,A Google user,Sooper👍,5,0,337.0.0.35.102,2024-10-13 06:57:50
e1b3d85a-2b6e-4cd8-a458-24e416fce5e2,A Google user,Best app of my life,5,0,352.1.0.41.100,2024-10-13 06:57:21
799958c5-71c8-4635-9a19-9825098dadf1,A Google user,Very looking,5,0,312.1.0.34.111,2024-10-13 06:57:08
3d661b31-2f0d-49d6-98e3-d9b2f71604e8,A Google user,Very entertaining,4,0,352.1.0.41.100,2024-10-13 06:56:32
534327c1-b1bc-4f99-99a2-667b82a1764f,A Google user,"Rekomendasi reels gak pernah sesuai sama minat, sering muncul reels orang random",1,0,317.0.0.34.109,2024-10-13 06:56:20
7c0fb083-7d4a-4bc2-b5df-9cc6e3bd57c7,A Google user,Matrix,5,0,320.0.0.42.101,2024-10-13 06:56:08
72b7592a-5f66-4829-a2f6-e46f29005a0c,A Google user,Super bro,5,0,351.1.0.42.106,2024-10-13 06:55:50
42fd625b-4d58-43b5-8974-5229d9ecdfcf,A Google user,My id follow Koalo,5,0,352.0.0.38.100,2024-10-13 06:55:35
540cef13-4b02-4957-b4e9-76a48ba88cec,A Google user,Just wow,5,0,349.0.0.39.104,2024-10-13 06:55:17
0ac3acb5-fafd-4f1b-b2dc-e3b918915a79,A Google user,"It is a good app and I make a new ID in this named Spirit Writer and I like this app because of its graphics I rate this app 5 stars I love this app I am new on Instagram but I like it this app is excellent and YOUTUBE, FACEBOOK, SNAPCHAT, TELEGRAM, etc. is good but the INSTAGRAM is excellent it is all for this rating bye...........",5,0,350.1.0.46.93,2024-10-13 06:55:09
fec12c5c-a7f4-49e9-a49f-fd68ad80f3c0,A Google user,🤗,5,0,352.1.0.41.100,2024-10-13 06:54:09
8dbf9419-cb26-4f5e-af0e-aad8eb73a9dd,A Google user,This is good,5,0,247.0.0.17.113,2024-10-13 06:53:42
fa0b9074-7730-423a-8a64-5459468536f4,A Google user,I love it,5,0,351.1.0.42.106,2024-10-13 06:53:38
c78f1b7e-838c-4c10-b18b-85e68ca7e9b4,A Google user,Good application 💯,5,0,352.1.0.41.100,2024-10-13 06:53:34
245eb943-fd5f-4cb7-8776-315b42f62f76,A Google user,🔥🔥🔥🔥🔥🔥🔥💪💪,5,0,350.1.0.46.93,2024-10-13 06:52:49
919b15ed-29d1-41b6-be2f-81b900aa6817,A Google user,Osm,5,0,352.1.0.41.100,2024-10-13 06:52:47
51bf5d7b-5e56-46d9-81cf-bf3356381ffa,A Google user,Super 👌🏻,5,0,351.1.0.42.106,2024-10-13 06:52:38
0b0e8408-4b55-4572-b6fd-988fc67a8d1d,A Google user,Good 👍,5,0,344.1.0.42.92,2024-10-13 06:51:49
c94d9570-b023-49fc-8e59-46c61b6b05f9,A Google user,Insta lover,5,0,351.1.0.42.106,2024-10-13 06:50:52
d06ed7d3-f11f-4191-9613-c0f07e918125,A Google user,It is global model,5,0,352.1.0.41.100,2024-10-13 06:50:46
e2ae54b2-78e0-4cbc-a95e-0ed5b9c9da2a,A Google user,I love instagram 🤗🤗🤗,5,0,341.0.0.45.100,2024-10-13 06:50:37
f0f8dd9b-6433-4110-8d9a-d894671a08dc,A Google user,iphone emoji not work,5,0,352.1.0.41.100,2024-10-13 06:50:34
46bcd09a-9b97-42f2-a6be-a994cad8dfb4,A Google user,Bug after update. Shuts down randomly,1,0,352.1.0.41.100,2024-10-13 06:50:32
28fc148d-4fc8-4db8-af45-3de8a35369f7,A Google user,"Mind blowing , super",5,0,352.1.0.41.100,2024-10-13 06:50:13
7946ad11-0938-4a9c-9c37-500585b8fce1,A Google user,Nice application,5,0,349.3.0.42.104,2024-10-13 06:49:55
b18f4ad3-86b2-4a6d-97d0-727c7f16d185,A Google user,Nice,4,0,351.0.0.41.106,2024-10-13 06:49:54
95e03066-8519-4f47-bc64-9680fcf650f5,A Google user,Rohit pal,2,0,352.1.0.41.100,2024-10-13 06:48:22
0d3602b4-918e-4c85-9dd1-c59da66c2d0d,A Google user,It’s so good and funny app. but the comments 💀,5,0,182.0.0.29.124,2024-10-13 06:48:08
326f3bac-c5f0-41ab-bbde-3c79cc84f53d,A Google user,Fire,5,0,351.1.0.42.106,2024-10-13 06:47:52
43920677-6894-43a6-8fb7-94ee687c3d1c,A Google user,Very good,5,0,351.0.0.41.106,2024-10-13 06:46:24
d3cd1c64-b864-4155-ae40-e67295febec4,A Google user,Jai screen Mahakaleshwar,5,0,352.1.0.41.100,2024-10-13 06:46:17
33642304-1b70-4717-8426-59d611336879,A Google user,Azan_khan312 Instagram ID name,5,0,338.0.0.31.95,2024-10-13 06:45:19
be3155f1-13fe-484e-b944-6c3c23ebf31a,A Google user,It is very intertenment app,5,0,352.1.0.41.100,2024-10-13 06:44:51
9adb463a-a17f-4d48-8fed-5f59dbd7208e,A Google user,something went wrong please tey again,5,0,351.0.0.41.106,2024-10-13 06:44:46
50c8c5c7-90ca-4555-8cd6-e2e3ada3283a,A Google user,ब्यूटीफुल,5,0,337.0.0.35.102,2024-10-13 06:44:00
5e74ded3-c1a1-4bf2-9036-778693ea49c3,A Google user,Cannot use insta chat feature with celebs,3,0,352.1.0.41.100,2024-10-13 06:43:26
2f07b575-829c-474c-b860-663a7d6c0a14,A Google user,I like this aap 😀,5,0,349.0.0.39.104,2024-10-13 06:43:16
2cb819c9-e2fb-468f-97fc-60fca1b1be39,A Google user,Very excetional app.,5,0,352.1.0.41.100,2024-10-13 06:42:59
0aac76f0-9fe9-40fb-bbab-4c4bc3b7a228,A Google user,Excellent,5,0,351.0.0.41.106,2024-10-13 06:42:40
b2288452-a20a-445b-8584-94286d19263c,A Google user,My best friend 😍🥰😍,5,0,352.1.0.41.100,2024-10-13 06:42:37
c7faa08b-1b55-4e71-a560-914e134a420c,A Google user,Good experience,5,0,352.1.0.41.100,2024-10-13 06:42:30
72777785-927e-4c58-9dab-442a00b96e24,A Google user,"Disagree with comments after 5 or 10 comment they said couldn't post, tap to retry :-(",1,0,351.0.0.41.106,2024-10-13 06:41:43
894c8d8b-a01b-4538-9900-b107e367d215,A Google user,"Here's a description you can use for your Instagram bio: ""AI-powered conversations 💬 | Exploring knowledge, creativity, and ideas 🤖✨ | Always learning, always evolving 🚀 | Here to help you unlock insights!"" You can adjust it based on what vibe you want to create!",5,0,328.0.0.42.90,2024-10-13 06:41:05
2a84c004-8f45-4cdb-b71c-f0266a08a5c9,A Google user,It is too good or video call,5,0,333.0.0.42.91,2024-10-13 06:39:57
8587e13e-ce0f-48c1-976b-3f5fe8d9fd46,A Google user,It's a good platform to explore things more✨,5,0,350.1.0.46.93,2024-10-13 06:39:49
c6a7185b-4198-4fda-a4c1-2aad67f42434,A Google user,I love instagram followers like comment share,5,0,352.1.0.41.100,2024-10-13 06:39:31
09056d49-5e15-4294-a587-5f26471f894f,A Google user,I like the idea of the this app,5,0,350.1.0.46.93,2024-10-13 06:39:19
520727e3-1d6f-4ae1-b599-2a31c149fc01,A Google user,Osm app,5,0,351.1.0.42.106,2024-10-13 06:38:58
eb41b701-cd86-445b-a005-7d58988317d7,A Google user,Op,2,0,352.1.0.41.100,2024-10-13 06:38:48
0abae5aa-c2c7-44c9-851e-e56111bb3b6e,A Google user,Very good🤩,5,0,352.1.0.41.100,2024-10-13 06:37:48
b047ce2c-adc7-456a-ac15-5455eafc4abf,A Google user,Rasmikaparmar,5,0,349.3.0.42.104,2024-10-13 06:37:17
c6d21f93-7179-4035-860b-1fbe825944cb,A Google user,Good,5,0,312.1.0.34.111,2024-10-13 06:37:05
17ec1f5d-5213-4fb2-b857-efaf4f28c865,A Google user,Vwasame,5,0,346.1.0.46.104,2024-10-13 06:36:22
1af66f9d-0348-4b8f-93e7-30a19b53569e,A Google user,Good,4,0,351.1.0.42.106,2024-10-13 06:35:58
171fd894-08c6-4289-a327-0c49ebbdfca8,A Google user,Itz just a wow 😲 app,5,0,350.1.0.46.93,2024-10-13 06:35:50
51805c09-924c-427d-8b4f-199f267a18e0,A Google user,Weird NM kba,5,0,351.1.0.42.106,2024-10-13 06:35:32
